Model,Scenario,Region_Category,Region,Variable,Unit,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Current Policies,All Countries,KGZ,Emissions|CO2,Mt CO2/yr,-1.9589,0.6663,5.9827,12.2331,20.5548,32.5379,52.9866,53.7241,56.5075,56.3345,55.6701,54.4742,53.0552,53.4759,53.6051,49.9222,46.5199
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Current Policies,All Countries,KHM,Emissions|CO2,Mt CO2/yr,146.4341,131.4403,145.3978,145.5412,145.6883,150.3362,158.3874,169.7209,187.0394,188.9145,190.5849,178.6614,166.6714,156.1266,145.7627,136.1054,126.5379
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Current Policies,All Countries,KOR,Emissions|CO2,Mt CO2/yr,555.6641,468.1854,446.7049,412.4552,380.243,309.4922,252.6084,212.9968,179.1597,154.7199,134.3639,114.4246,96.2467,80.4666,67.1781,54.2382,42.7714
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Current Policies,All Countries,KWT,Emissions|CO2,Mt CO2/yr,74.8155,67.0233,63.1129,58.9504,54.6141,50.5928,47.0219,41.1194,38.5994,34.4076,30.8747,28.2488,26.1256,24.3268,22.7629,21.8015,21.153
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Current Policies,All Countries,LBN,Emissions|CO2,Mt CO2/yr,20.2616,18.4035,17.0119,18.3047,19.9157,22.3533,24.7657,25.8531,28.3159,29.084,29.2564,28.909,28.6295,28.3281,28.0065,28.1572,28.2923
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Current Policies,All Countries,LBY,Emissions|CO2,Mt CO2/yr,48.3078,51.1333,48.8918,46.6881,44.6034,41.8533,39.166,38.5918,38.3966,37.9275,37.5727,36.9476,36.481,36.0678,35.6252,35.4742,35.3043
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Current Policies,All Countries,LKA,Emissions|CO2,Mt CO2/yr,51.0563,54.5921,65.0679,69.2287,72.7669,72.815,75.3676,80.934,87.8523,87.5359,87.3908,80.9005,74.5605,68.5221,62.7008,57.6931,52.5799
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Current Policies,All Countries,LTU,Emissions|CO2,Mt CO2/yr,6.7959,8.6291,3.9713,1.3014,-1.6182,-3.5142,-4.2253,-4.546,-6.8386,-8.1262,-9.3375,-10.0142,-10.6232,-10.9729,-11.2737,-10.315,-9.3347
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Current Policies,All Countries,LUX,Emissions|CO2,Mt CO2/yr,7.5761,5.5752,4.8995,3.9578,2.1255,1.9798,1.895,1.937,1.8197,1.6844,1.5059,1.3095,1.092,0.937,0.7703,0.7609,0.7334
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Current Policies,All Countries,LVA,Emissions|CO2,Mt CO2/yr,7.6616,8.9791,4.6523,2.5069,0.0726,-1.4419,-1.5502,-1.5295,-3.5711,-4.6063,-5.6134,-6.2281,-6.8116,-7.023,-7.2109,-5.9357,-4.6497
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Current Policies,All Countries,MAR,Emissions|CO2,Mt CO2/yr,64.9553,91.2339,98.3985,107.1355,120.6889,137.1056,153.4203,153.6443,164.2009,168.7314,172.7893,171.7137,171.3405,170.7887,171.5945,174.9195,177.4362
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Current Policies,All Countries,MDA,Emissions|CO2,Mt CO2/yr,9.5242,13.0708,16.1319,19.5284,23.2055,24.3892,24.8643,21.1177,19.1252,17.0364,15.4914,14.4201,13.4589,12.925,12.4447,11.7663,11.1946
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Current Policies,All Countries,MEX,Emissions|CO2,Mt CO2/yr,286.9237,23.1891,-125.1005,-175.9833,-231.6012,-266.3611,-277.0377,-275.9935,-274.6205,-267.4489,-260.46,-261.1654,-266.4962,-306.5457,-347.5392,-363.3438,-380.3996
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Current Policies,All Countries,MKD,Emissions|CO2,Mt CO2/yr,7.5445,7.3974,7.9024,8.1391,8.2569,8.2589,7.9852,7.3935,6.8461,6.3553,5.8582,4.937,4.0181,3.1008,2.1943,1.9233,1.6678
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Current Policies,All Countries,MLI,Emissions|CO2,Mt CO2/yr,-210.2074,-210.0623,-202.8151,-185.9229,-168.135,-151.657,-152.8023,-131.8372,-99.4934,-82.3131,-65.2023,-52.7738,-40.5293,-33.439,-26.386,-23.1715,-19.4354
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Current Policies,All Countries,MLT,Emissions|CO2,Mt CO2/yr,1.6006,1.3347,1.0881,0.935,0.8099,0.743,0.6865,0.6651,0.5835,0.5116,0.4415,0.3916,0.3407,0.2772,0.2089,0.1697,0.1306
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Current Policies,All Countries,MMR,Emissions|CO2,Mt CO2/yr,-71.605,-146.5833,-123.0992,-124.6776,-130.1887,-114.5803,-92.9079,-82.7813,-75.0488,-63.2051,-51.4408,-62.3126,-73.2988,-74.1371,-75.0214,-88.8958,-102.965
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Current Policies,All Countries,MNE,Emissions|CO2,Mt CO2/yr,0.2328,0.4902,0.3598,0.0727,-0.2122,-0.4775,-0.8444,-1.0269,-1.2587,-1.3998,-1.5381,-1.9084,-2.2782,-2.5863,-2.8952,-2.7865,-2.6778
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Current Policies,All Countries,MNG,Emissions|CO2,Mt CO2/yr,4.035,12.8167,12.1258,8.6689,3.1928,2.7484,4.0234,3.6832,3.5393,4.6096,5.8329,3.852,1.9842,1.9707,2.2439,0.5519,-1.1734
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Current Policies,All Countries,MOZ,Emissions|CO2,Mt CO2/yr,40.525,18.662,38.5807,60.7248,89.3809,112.2098,120.5428,146.1977,182.6829,207.3164,231.255,255.2174,278.5271,287.6348,296.0217,293.4082,290.4375
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Current Policies,All Countries,MUS,Emissions|CO2,Mt CO2/yr,3.2958,2.6263,1.8511,2.1005,2.5904,2.7401,2.0372,2.2243,2.6958,2.7691,2.8401,2.7733,2.7582,2.7512,2.7384,2.7528,2.7773
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Current Policies,All Countries,MYS,Emissions|CO2,Mt CO2/yr,38.4371,-39.0401,-27.7485,-82.0238,-155.3037,-177.4317,-170.7244,-143.0642,-115.2904,-108.0403,-100.0081,-127.5475,-154.9158,-175.7866,-196.2669,-219.5291,-242.6662
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Current Policies,All Countries,NAM,Emissions|CO2,Mt CO2/yr,-109.5863,-115.5461,-114.4138,-113.29,-112.2937,-112.127,-111.8005,-111.1102,-109.2213,-108.5142,-107.8818,-107.6098,-107.3416,-107.4157,-107.4116,-107.6614,-107.8247
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Current Policies,All Countries,NER,Emissions|CO2,Mt CO2/yr,-24.9714,-42.2356,-39.3071,-31.174,-21.7183,-9.2321,6.1973,33.5837,79.6772,114.8958,152.7422,188.1532,224.5744,250.6727,277.0562,289.7421,301.5844
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Current Policies,All Countries,NGA,Emissions|CO2,Mt CO2/yr,467.0085,516.2805,635.8097,793.3559,927.2993,958.5703,1567.8814,1792.9507,2100.6,2266.4484,2426.6829,2562.7959,2702.3366,2782.7766,2866.028,2868.2382,2863.3337
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Current Policies,All Countries,NIC,Emissions|CO2,Mt CO2/yr,8.8966,-25.1184,-36.869,-35.1079,-34.3178,-32.4181,-29.0472,-30.4787,-31.1512,-28.7979,-26.6028,-24.2985,-22.2372,-25.7663,-29.4443,-29.2468,-29.1444
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Current Policies,All Countries,NLD,Emissions|CO2,Mt CO2/yr,140.3741,119.3186,106.0694,91.9424,81.9082,77.6963,73.0378,68.5742,63.5978,57.6578,51.8429,47.3679,42.9465,39.2682,35.4581,33.2709,31.1337
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Current Policies,All Countries,NOR,Emissions|CO2,Mt CO2/yr,21.1311,8.758,3.6993,0.248,-3.2654,-6.8144,-9.8862,-10.7801,-11.8053,-11.5507,-11.2125,-12.513,-13.8846,-13.4412,-13.0966,-9.6993,-6.3119
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Current Policies,All Countries,NPL,Emissions|CO2,Mt CO2/yr,48.0213,64.3874,81.1813,94.2284,103.6953,114.5077,125.7037,124.3976,125.8192,128.0741,129.621,128.4649,126.8056,124.5251,121.2854,113.1705,105.3331
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Current Policies,All Countries,NZL,Emissions|CO2,Mt CO2/yr,9.9075,22.3637,25.3742,25.6573,25.5748,24.1441,17.3469,1.9664,-12.9334,-12.8948,-12.8654,-7.0833,-1.3168,2.5929,6.6461,11.5467,16.3738
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Current Policies,All Countries,OMN,Emissions|CO2,Mt CO2/yr,66.9321,52.333,45.782,40.9531,38.9339,39.0547,39.7568,37.6668,37.8101,35.2529,32.9016,31.2493,29.8028,28.5578,27.5238,26.922,26.3913
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Current Policies,All Countries,PAK,Emissions|CO2,Mt CO2/yr,217.9786,347.5275,469.1334,562.0488,614.9817,651.5712,688.0134,719.1297,753.4536,789.0067,819.8432,835.2058,847.5597,845.9506,841.2286,826.0066,804.3977
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Current Policies,All Countries,PAN,Emissions|CO2,Mt CO2/yr,-17.572,-25.8535,-29.6152,-29.1722,-29.5559,-27.7743,-25.3612,-26.6407,-27.3412,-26.5937,-25.8524,-25.034,-24.2822,-26.4165,-28.6379,-28.8654,-29.161
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Current Policies,All Countries,PER,Emissions|CO2,Mt CO2/yr,147.8955,93.8069,76.3053,88.5684,100.1072,116.8573,134.405,135.2716,132.6466,140.7876,148.4446,153.6725,158.9261,144.1855,129.2424,127.106,124.7555
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Current Policies,All Countries,PHL,Emissions|CO2,Mt CO2/yr,254.838,368.8995,393.3299,379.3206,350.2437,325.6381,317.8696,350.0924,381.9901,394.6919,407.4951,394.7535,381.1451,363.4032,345.1392,326.3885,307.1099
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Current Policies,All Countries,POL,Emissions|CO2,Mt CO2/yr,281.6643,280.3099,196.2371,158.933,127.6562,104.6416,85.9865,82.8096,69.7287,60.4904,51.0851,45.2126,39.4737,34.3136,29.3063,29.9489,30.6305
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Current Policies,All Countries,PRK,Emissions|CO2,Mt CO2/yr,49.2313,30.1835,31.7893,29.4126,29.0734,33.1066,42.2761,42.7651,41.5769,41.2244,40.8017,38.0396,35.278,33.5488,31.8901,28.218,24.625
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Current Policies,All Countries,PRT,Emissions|CO2,Mt CO2/yr,36.765,39.9862,35.1259,29.944,23.7863,22.3189,23.3246,21.3051,18.2205,15.5048,12.9419,11.1755,9.4793,8.3334,7.1831,7.2729,7.3406
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Current Policies,All Countries,PRY,Emissions|CO2,Mt CO2/yr,31.1415,-68.7138,-99.6351,-98.1888,-99.2921,-94.433,-87.9114,-92.0924,-95.0354,-89.3674,-83.8312,-78.4059,-73.1198,-80.0589,-87.0139,-84.801,-82.614
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Current Policies,All Countries,QAT,Emissions|CO2,Mt CO2/yr,117.3678,86.2569,74.2277,66.5697,60.9485,55.1779,49.5701,47.8388,47.4888,43.9644,40.6963,36.6157,32.8913,29.3481,26.1975,23.7374,21.6095
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Current Policies,All Countries,ROU,Emissions|CO2,Mt CO2/yr,22.9558,51.9982,29.5166,11.8386,-0.8818,-11.1573,-19.103,-19.529,-26.3339,-30.7425,-35.208,-38.2205,-41.1063,-43.2078,-45.2477,-43.3893,-41.5476
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Current Policies,All Countries,RUS,Emissions|CO2,Mt CO2/yr,1071.3696,817.9186,825.7013,644.8285,439.888,495.4574,538.6915,444.4316,383.1097,257.2466,132.1618,35.8927,-56.3317,268.6039,595.7183,310.6937,20.3888
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Current Policies,All Countries,SAU,Emissions|CO2,Mt CO2/yr,518.7408,479.5478,444.778,408.1723,363.0881,314.8912,274.4836,251.835,233.4066,212.8544,192.8698,188.2618,184.8083,181.3877,178.6328,177.4738,176.2723
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Current Policies,All Countries,SDN,Emissions|CO2,Mt CO2/yr,20.4931,43.5882,44.1703,65.1397,87.2526,112.7086,145.8827,165.2748,189.5494,203.1568,216.8903,227.0932,237.136,246.8015,255.0334,261.7736,268.0581
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Current Policies,All Countries,SEN,Emissions|CO2,Mt CO2/yr,11.4011,11.9938,19.0219,32.2289,50.1403,75.831,85.5705,97.3443,115.1105,127.1841,137.9071,147.2057,154.669,157.9155,160.6932,158.9846,157.0288
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Current Policies,All Countries,SGP,Emissions|CO2,Mt CO2/yr,53.7505,40.4972,35.1493,28.6373,21.562,18.8039,17.2044,15.1673,14.1891,13.1509,12.3923,11.6663,11.0412,10.2721,9.5657,8.8467,8.1256
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Current Policies,All Countries,SLV,Emissions|CO2,Mt CO2/yr,15.2102,17.2383,14.6121,14.4946,14.1029,13.7934,13.938,13.8876,13.9852,13.9165,13.8419,13.7622,13.6289,12.6264,11.583,10.9499,10.2984
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Current Policies,All Countries,SRB,Emissions|CO2,Mt CO2/yr,47.0695,41.6979,30.6313,24.7779,19.2927,14.313,10.5226,9.3757,8.481,7.4846,6.56,4.7903,3.0242,2.2019,1.5487,2.1224,2.6995
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Current Policies,All Countries,SSD,Emissions|CO2,Mt CO2/yr,6.7109,10.7215,22.7203,36.4816,49.6675,51.9954,50.7682,54.1563,59.6601,64.1224,70.1049,77.5569,85.1911,87.6328,90.0458,90.4019,90.8164
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Current Policies,All Countries,SUR,Emissions|CO2,Mt CO2/yr,3.6779,-2.8175,-4.9101,-4.0618,-3.3481,-1.8248,-0.1251,-1.0633,-1.8619,-0.6423,0.5806,1.8282,3.0599,1.6525,0.2399,0.9516,1.66
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Current Policies,All Countries,SVK,Emissions|CO2,Mt CO2/yr,23.2985,25.5221,19.7057,15.2003,10.681,7.1392,3.9327,3.4911,1.3555,-0.0853,-1.5917,-2.7657,-3.9006,-4.5094,-5.0652,-4.1731,-3.2663
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Current Policies,All Countries,SVN,Emissions|CO2,Mt CO2/yr,9.6356,6.9537,5.4103,4.3864,3.3556,2.2651,1.386,1.2629,0.1315,-0.7471,-1.6084,-2.3122,-2.9953,-3.3352,-3.6501,-3.1874,-2.707
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Current Policies,All Countries,SWE,Emissions|CO2,Mt CO2/yr,-5.4891,-25.7358,-38.0235,-42.6766,-47.1457,-48.7309,-51.7467,-49.5923,-50.337,-50.5665,-50.9346,-54.2177,-57.7224,-55.1274,-52.7173,-41.055,-29.4087
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Current Policies,All Countries,SYR,Emissions|CO2,Mt CO2/yr,26.5542,46.6928,68.0615,91.6177,113.1619,138.5261,173.6135,165.6768,163.164,150.5345,138.2089,130.3384,123.046,115.5419,108.3262,102.6301,97.147
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Current Policies,All Countries,TGO,Emissions|CO2,Mt CO2/yr,20.7686,19.7847,22.5026,28.1489,34.9446,40.44,39.2255,44.9337,53.8883,58.4496,62.8463,65.8818,68.7187,69.8709,71.1036,71.2709,71.6294
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Current Policies,All Countries,THA,Emissions|CO2,Mt CO2/yr,183.2955,191.1983,248.516,206.2955,103.5319,73.9984,85.2367,127.8579,173.6815,168.3583,165.014,119.5145,75.2568,31.1471,-11.8089,-43.9518,-75.4057
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Current Policies,All Countries,TJK,Emissions|CO2,Mt CO2/yr,5.0324,10.7877,14.6274,19.6135,26.095,34.9301,48.2812,52.5827,59.455,63.9957,67.2235,69.7565,71.7055,73.234,73.931,72.4284,71.3142
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Current Policies,All Countries,TKM,Emissions|CO2,Mt CO2/yr,46.085,46.3641,50.0308,53.3499,55.0634,58.0509,63.247,56.9296,55.6905,54.8641,53.7786,52.5812,51.1068,49.4022,47.3764,44.6905,41.9454
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Current Policies,All Countries,TTO,Emissions|CO2,Mt CO2/yr,31.3646,23.5348,18.5028,12.596,6.3604,3.9968,1.9824,1.6988,1.5654,1.4429,1.3396,1.2542,1.1632,0.7003,0.2511,-0.0301,-0.2986
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Current Policies,All Countries,TUN,Emissions|CO2,Mt CO2/yr,34.993,44.3562,47.1594,51.654,56.5674,61.0253,64.8607,65.8456,68.3939,69.2704,70.0782,69.1814,68.363,67.3934,66.3619,66.0401,65.574
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Current Policies,All Countries,TUR,Emissions|CO2,Mt CO2/yr,356.6181,385.3773,352.5692,312.0714,276.9011,252.955,239.3547,232.7887,224.2702,215.0187,205.515,187.4872,169.4759,155.0789,140.675,139.3178,137.9445
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Current Policies,All Countries,TWN,Emissions|CO2,Mt CO2/yr,250.4766,46.6181,32.8244,22.3901,17.1895,14.6295,11.9547,10.3365,8.6196,7.0607,5.2841,3.1636,1.0091,-0.8229,-2.6393,-4.4113,-6.1893
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Current Policies,All Countries,TZA,Emissions|CO2,Mt CO2/yr,59.63,-48.7286,15.0776,114.4888,242.2874,323.2609,288.2152,374.1864,480.1702,546.3573,614.4796,674.2476,728.7899,760.7395,793.1534,810.141,824.9809
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Current Policies,All Countries,UGA,Emissions|CO2,Mt CO2/yr,10.8831,14.2069,37.0299,68.3478,108.5001,142.8628,141.8187,177.2919,233.1682,269.9968,306.1535,339.6578,373.036,389.3463,406.189,407.1288,408.5454
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Current Policies,All Countries,UKR,Emissions|CO2,Mt CO2/yr,205.907,176.37,173.4124,173.1491,178.3182,187.5023,207.7945,195.0908,191.994,183.8373,175.1974,167.7601,160.3489,155.5184,150.5363,143.1962,135.0986
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Current Policies,All Countries,URY,Emissions|CO2,Mt CO2/yr,-5.9795,-22.5388,-31.7951,-30.0888,-29.1643,-27.97,-25.8771,-28.3392,-30.1027,-28.4547,-26.729,-24.7235,-22.6842,-25.6607,-28.599,-27.7623,-26.8756
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Current Policies,All Countries,USA,Emissions|CO2,Mt CO2/yr,3924.7739,3480.1505,2910.8465,2360.4298,1936.443,1594.0133,1400.5123,1200.4007,980.0628,825.4551,670.8474,529.8303,388.8134,318.4007,247.9881,194.6959,141.4036
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Current Policies,All Countries,UZB,Emissions|CO2,Mt CO2/yr,91.2319,119.1405,130.9161,147.5662,167.1115,189.2685,224.8912,227.6656,234.8234,237.1878,239.2397,241.9257,242.5903,242.3354,239.4871,233.9849,232.0675
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Current Policies,All Countries,VEN,Emissions|CO2,Mt CO2/yr,146.6614,98.2937,90.5679,106.6574,119.063,133.2778,147.3304,150.1424,145.8697,147.1546,148.2225,146.6911,146.1809,131.2242,115.7693,109.3342,102.8667
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Current Policies,All Countries,VNM,Emissions|CO2,Mt CO2/yr,337.891,303.6649,387.6594,398.0233,379.4503,252.8735,236.3507,262.8381,297.7047,289.6873,282.6417,236.3198,191.0974,146.9814,104.7071,69.1025,33.1808
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Current Policies,All Countries,YEM,Emissions|CO2,Mt CO2/yr,11.9412,31.505,47.0995,69.5381,96.4913,124.3172,158.186,171.6531,195.8682,206.4063,215.8569,221.2887,226.6011,231.0661,234.8393,238.555,241.8027
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Current Policies,All Countries,ZAF,Emissions|CO2,Mt CO2/yr,415.8538,537.434,585.9431,606.4613,527.5148,385.7317,218.0491,195.978,215.5534,215.8974,217.8559,215.8223,214.1247,206.9663,201.4126,190.3439,183.8485
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Current Policies,All Countries,ZMB,Emissions|CO2,Mt CO2/yr,-23.0151,-46.1083,49.1709,91.098,140.2817,162.7088,123.86,142.9854,162.8419,180.2178,195.8503,209.6369,221.3387,218.939,216.9012,208.3091,200.2481
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Current Policies,All Countries,ZWE,Emissions|CO2,Mt CO2/yr,21.2957,30.2684,50.1035,97.6432,194.5975,323.5819,474.2192,356.2083,387.3781,349.0378,307.916,307.8242,306.4251,306.2992,306.2152,292.8589,280.4504
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Delayed transition,All Countries,AGO,Emissions|CO2,Mt CO2/yr,148.1421,79.7389,139.1826,122.7009,141.8443,144.0667,153.3751,179.4559,205.223,213.725,222.1204,248.3751,275.5582,251.4024,227.1079,211.0503,194.8615
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Delayed transition,All Countries,ALB,Emissions|CO2,Mt CO2/yr,7.9012,8.7404,8.8696,5.4099,4.2794,3.823,3.1405,2.7321,2.5515,2.2635,2.0046,1.8759,1.757,1.5664,1.3781,1.4046,1.4403
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Delayed transition,All Countries,ARE,Emissions|CO2,Mt CO2/yr,195.0305,146.9288,135.6263,111.0868,35.1828,11.0118,2.2548,-0.1631,-1.3551,-2.0229,-2.813,-3.3207,-3.7323,-4.3783,-4.8798,-5.2551,-5.6048
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Delayed transition,All Countries,ARG,Emissions|CO2,Mt CO2/yr,213.4866,-31.0033,-178.8774,-438.6443,-540.0743,-565.8243,-585.5545,-610.7117,-636.6214,-665.6449,-694.682,-709.7966,-724.7339,-741.668,-758.1665,-758.0263,-758.1383
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Delayed transition,All Countries,ARM,Emissions|CO2,Mt CO2/yr,6.4558,7.4312,8.3531,5.3402,1.1502,-0.0055,-0.3668,-0.8808,-0.9363,-0.9459,-0.9466,-1.0602,-1.1676,-1.3561,-1.5517,-2.3046,-3.0423
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Delayed transition,All Countries,AUS,Emissions|CO2,Mt CO2/yr,352.6562,193.5131,160.0143,-103.5049,-191.9485,-235.3681,-284.5253,-367.0181,-503.4144,-569.5561,-636.8142,-627.7564,-619.1723,-604.6,-590.0326,-579.6582,-569.1751
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Delayed transition,All Countries,AUT,Emissions|CO2,Mt CO2/yr,56.605,50.8561,46.769,34.1736,8.1992,2.0447,-3.96,-4.5127,-4.724,-5.4296,-5.9183,-6.0427,-6.1058,-5.9524,-5.7733,-3.1815,-0.5753
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Delayed transition,All Countries,AZE,Emissions|CO2,Mt CO2/yr,34.2562,39.2458,39.7568,23.1354,7.6152,-0.6038,-4.5738,-7.1053,-8.2593,-8.5788,-9.0663,-10.4157,-11.8582,-13.3117,-14.7841,-16.6661,-18.5505
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Delayed transition,All Countries,BEL,Emissions|CO2,Mt CO2/yr,90.2041,77.2328,69.9341,44.2853,7.8711,-1.6649,-10.5965,-13.8039,-16.8895,-19.523,-22.4367,-24.9576,-27.421,-27.3271,-27.1413,-25.6807,-24.1789
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Delayed transition,All Countries,BEN,Emissions|CO2,Mt CO2/yr,15.7133,1.9644,6.9827,-8.5219,-14.9058,-17.6425,-17.9927,-17.6193,-17.1615,-17.3928,-17.5489,-17.1479,-16.6366,-17.1219,-17.5572,-18.0701,-18.5499
